id,authors,year_of_publication,title,abbreviation,journal_name,journal_volume,journal_issue,pages,created_at,updated_at      ,abstract
802,"Aguilar-Garcia C., Gavino G., Baragano-Mosqueda M., Hevia P., Gavino V.C.",2007,"Correlation of tocopherol, tocotrienol, gamma-oryzanol and total polyphenol content in rice bran with different antioxidant capacity assays",AGUILAR-GARCIA 2007,Food Chemistry,102,,1228-1232,2015-04-13 21:45:28 UTC,2015-04-13 21:45:28 UTC      ,
1184,"Aguilera Y., Duenas M., Estrella I., Hernandez T., Benitez V., Esteban R.M., Martin-Cabrejas M.A.",2010,Evaluation of Phenolic Profile and Antioxidant Properties of Pardina Lentil As Affected by Industrial Dehydration,AGUILERA 2010,Journal of Agricultural and Food Chemistry,58,18,10101-1010,2015-04-13 21:45:30 UTC,2015-04-14 04:25:34 UTC      ,"1. J Agric Food Chem. 2010 Sep 22;58(18):10101-8. doi: 10.1021/jf102222t.

Evaluation of phenolic profile and antioxidant properties of Pardina lentil as 
affected by industrial dehydration.

Aguilera Y(1), Dueñas M, Estrella I, Hernández T, Benitez V, Esteban RM, 
Martín-Cabrejas MA.

Author information:
(1)Instituto de Ciencias de la Alimentación (CIAL), Departamento de Química 
Agrícola, Facultad de Ciencias, C/Nicolás Cabrera 9, Campus Universidad Autónoma 
de Madrid (UAM), 28049-Madrid, Spain.

This study presents the effects of soaking, cooking, and industrial dehydration 
treatments on phenolic profile and also on antioxidant properties in Pardina 
lentil. HPLC-PAC and HPLC-MS (ESI) analysis identified a total of 35 phenolic 
compounds in raw and processed lentil flours, corresponding to catechins and 
procyanidins (69% of the total of identified phenolic compounds), flavonols 
(17%), flavones, and flavanones (5%), and hydroxybenzoic and hydroxycinnamic 
compounds (5 and 4%, respectively). During the industrial process, catechins and 
procyanidins, flavonols, flavones, and flavanones decreased, while 
hydroxybenzoic compounds exhibited an important increase. In addition, raw 
lentils showed high values of the antioxidant activity (66.97 μmol Trolox/g); 
although the thermal processing promotes decreased, the levels of antioxidant 
activity were still relevant. Thus, the significant occurrence of bioactive 
phenolic compounds along with the interesting antioxidant capacity of dehydrated 
lentil flours make them useful for daily inclusion in the human diet as 
ready-to-use for special meals to specific populations.

DOI: 10.1021/jf102222t
PMID: 20735138 [Indexed for MEDLINE]"
853,"Akasbi M., Shoeman D.W., Csallany A.S.",1993,High-Performance Liquid-Chromatography of Selected Phenolic-Compounds in Olive Oils,AKASBI 1993,Journal of the American Oil Chemists' Society,70,4,367-370,2015-04-13 21:45:28 UTC,2015-04-14 04:25:35 UTC      ,"1. Molecules. 2020 Oct 16;25(20):4757. doi: 10.3390/molecules25204757.

Potential Beneficial Effects of Extra Virgin Olive Oils Characterized by High 
Content in Minor Polar Compounds in Nephropathic Patients: A Pilot Study.

Romani A(1), Bernini R(2), Noce A(3), Urciuoli S(1), Di Lauro M(3), Pietroboni 
Zaitseva A(3), Marrone G(3)(4), Di Daniele N(3).

Author information:
(1)PHYTOLAB (Pharmaceutical, Cosmetic, Food Supplement, Technology and 
Analysis), DiSIA, University of Florence, Via Ugo Schiff 6, Sesto Fiorentino, 
50019 Florence, Italy.
(2)Department of Agriculture and Forest Sciences (DAFNE), University of Tuscia, 
Via San Camillo de Lellis, 01100 Viterbo, Italy.
(3)UOC of Internal Medicine-Center of Hypertension and Nephrology Unit, 
Department of Systems Medicine, University of Rome Tor Vergata, Via Montpellier 
1, 00133 Rome, Italy.
(4)PhD School of Applied Medical, Surgical Sciences, University of Rome Tor 
Vergata, Via Montpellier 1, 00133 Rome, Italy.

Extra virgin olive oil (EVOO) is a lipid food, which constitutes a pillar of the 
Mediterranean diet. A high number of scientific data have demonstrated that it 
exerts a variety of beneficial effects on human health due to its peculiar 
chemical composition including fatty acids (98-99%) and other active compounds 
even if found in a very low percentage (1-2%). Among them, minor polar compounds 
(MCPs), represented mainly by phenolic compounds, are relevant for their healthy 
properties, as stated by the European Food Safety Authority's (EFSA) claims. In 
this paper, we described the results obtained from a pilot in vivo study, 
focused for the first time on the evaluation of the possible beneficial effects 
of two EVOOs on chronic kidney disease (CKD) patients after the consumption of 
40 mL per day for 9 weeks. The selected EVOOs, traced in the production chain, 
and characterized by High-Performance Liquid Chromatography (HPLC-DAD-MS) 
analysis, resulted rich in MCPs and satisfied the EFSA's claim for their content 
of hydroxytyrosol and derivatives. The results obtained by this in vivo study 
appear to highlight the potential beneficial role in CKD patients of these EVOOs 
and are promising for future studies.

DOI: 10.3390/molecules25204757
PMCID: PMC7587576
PMID: 33081292 [Indexed for MEDLINE]

Conflict of interest statement: The authors declare no conflict of interest."
876,"Akitha Devi M.K., Mahendranath G., Sakthivelu G., Giridhar P., Rajasekaran T., Ravishankar G.A.",2009,"Functional attributes of soybean seeds and products, with reference to isoflavone content and antioxidant activity",AKITHA DEVI 2009,Food Chemistry,114,3,771-76,2009-04-06 16:15:43 UTC,2015-04-13 21:45:28 UTC      ,"1. Plant Foods Hum Nutr. 1991 Jan;41(1):27-34. doi: 10.1007/BF02196379.

Comparative study of microorganisms and sensory attributes of condiments from 
the fermentation of different seeds.

Jideani IA(1), Okeke CR.

Author information:
(1)School of Science, Abubakar Tafawa Balewa University, Bauchi, Nigeria.

Seeds of African locust bean, melon, castor oil bean and soybean were processed 
and fermented for 3 days to produce local condiments in the laboratory with a 
method that simulated the traditional production process. Microorganisms 
associated with their fermentation and the organoleptic properties of the 
products were compared. Altogether, seven species of bacteria were involved in 
the fermentation. These included five Bacillus spp. and one species each of 
Pseudomonas and Staphylococcus. Their occurrence vary between the seeds on the 
different days of fermentation. However, Bacillus spp. were present in all the 
seeds throughout the fermentation period. The sensory evaluation preference 
rating for the four products was highest for soybean condiment, followed by that 
made from locust bean. Melon condiment was the least preferred among the four 
products. Statistical analysis showed that there were significant differences (P 
less than or equal to 0.05) among the four products for each of the four 
organoleptic properties evaluated by the judges and also for titratable acidity. 
Glutamic acid level of soybean condiment was highest (0.31%) among the four 
products with that of melon being the lowest (0.04%). These results could serve 
as useful indices for the development of starter culture and optimization of 
production process in commercializing the production of these local condiments.

DOI: 10.1007/BF02196379
PMID: 1673237 [Indexed for MEDLINE]"
839,"Al-Farsi M., Alasalvar C., Morris A., Baron M., Shahidi F.",2005,"Comparison of antioxidant activity, anthocyanins, carotenoids, and phenolics of three native fresh and sun-dried date (Phoenix dactylifera L.) varieties grown in Oman",AL-FARSI 2005,Journal of Agricultural and Food Chemistry,53,19,7592-7599,2015-04-13 21:45:28 UTC,2015-04-14 04:25:36 UTC      ,"1. J Agric Food Chem. 2005 Sep 21;53(19):7592-9. doi: 10.1021/jf050579q.

Comparison of antioxidant activity, anthocyanins, carotenoids, and phenolics of 
three native fresh and sun-dried date (Phoenix dactylifera L.) varieties grown 
in Oman.

Al-Farsi M(1), Alasalvar C, Morris A, Baron M, Shahidi F.

Author information:
(1)Plant Research Center, Ministry of Agriculture and Fisheries, Al-Khoud, 
Muscat, Oman.

Fresh and sun-dried dates of three native varieties from Oman, namely, Fard, 
Khasab, and Khalas, were examined for their antioxidant activity and total 
contents of anthocyanins, carotenoids, and phenolics, as well as free and bound 
phenolic acids. All results are expressed as mean value +/- standard deviation 
(n = 3) on a fresh weight basis. Fresh date varieties were found to be a good 
source of antioxidants (11687-20604 micromol of Trolox equiv/g), total contents 
of anthocyanins (0.24-1.52 mg of cyanidin 3-glucoside equiv/100 g), carotenoids 
(1.31-3.03 mg/100 g), phenolics (134-280 mg of ferulic acid equiv/100 g), free 
phenolic acids (2.61-12.27 mg/100 g), and bound phenolic acids (6.84-30.25 
mg/100 g). A significant (p < 0.05) amount of antioxidants and carotenoids was 
lost after sun-drying of dates, whereas the total content of phenolics and free 
and bound phenolic acids increased significantly (p < 0.05). Anthocyanins were 
detected only in fresh dates. Date varieties had different levels and patterns 
of phenolic acids. Four free phenolic acids (protocatechuic acid, vanillic acid, 
syringic acid, and ferulic acid) and nine bound phenolic acids (gallic acid, 
protocatechuic acid, p-hydroxybenzoic acid, vanillic acid, caffeic acid, 
syringic acid, p-coumaric acid, ferulic acid, and o-coumaric acid) were 
tentatively identified. Of the date varieties studied, Khalas, which is 
considered to be premium quality, had higher antioxidant activity, total 
carotenoids, and bound phenolic acids than other varieties. These results 
suggest that all date varieties serve as a good source of natural antioxidants 
and could potentially be considered as a functional food or functional food 
ingredient, although some of their antioxidant constituents are lost during 
sun-drying.

DOI: 10.1021/jf050579q
PMID: 16159191 [Indexed for MEDLINE]"
840,"Al-Farsi M., Alasalvar C., Al-Abid M., Al-Shoaily K., Al-Amry M., Al-Rawahy F.",2007,"Compositional and functional characteristics of dates, syrups, and their by-products",AL-FARSI 2007,Food Chemistry,104,3,943-947,2015-04-13 21:45:28 UTC,2015-04-13 21:45:28 UTC      ,
1206,"Alajaji S.A., El-Adawy T..A.",2006,Nutritional composition of chickpea (Cicer arietinum L.) as affected by  microwave cooking and other traditional cooking methods,ALAJAJI 2006,Journal of Food Composition and Analysis,19,8,806-812,2015-04-13 21:45:30 UTC,2015-04-13 21:45:30 UTC      ,"1. Compr Rev Food Sci Food Saf. 2022 Jan;21(1):435-452. doi: 
10.1111/1541-4337.12878. Epub 2021 Dec 17.

Chickpea protein ingredients: A review of composition, functionality, and 
applications.

Grasso N(1), Lynch NL(1), Arendt EK(1), O'Mahony JA(1).

Author information:
(1)School of Food and Nutritional Sciences, University College Cork, Cork, 
Ireland.

Chickpea (Cicer arietinum L.) is a pulse consumed all over the world, 
representing a good source of protein, as well as fat, fiber, and other 
carbohydrates. As a result of the growing global population the demand for the 
protein component of this pulse is increasing and various approaches have been 
proposed and developed to extract same. In this review the composition, 
functionality, and applications of chickpea protein ingredients are described. 
Moreover, methods to enhance protein quality have been identified, as well as 
applications of the coproducts resulting from protein extraction and processing. 
The principal dry and wet protein enrichment approaches, resulting in protein 
concentrates and isolates, include air classification, alkaline/acid extraction, 
salt extraction, isoelectric precipitation, and membrane filtration. Chickpea 
proteins exhibit good functional properties such as solubility, water and oil 
absorption capacity, emulsifying, foaming, and gelling. During protein 
enrichment, the functionality of protein can be enhanced in addition to primary 
processing (e.g., germination and dehulling, fermentation, enzymatic 
treatments). Different applications of chickpea protein ingredients, and their 
coproducts, have been identified in research, highlighting the potential of 
these ingredients for novel product development and improvement of the 
nutritional profile of existing food products. Formulations to meet consumer 
needs in terms of healthy and sustainable foods have been investigated in the 
literature and can be further explored. Future research may be useful to improve 
applications of the specific coproducts that result from the extraction of 
chickpea proteins, thereby leading to more sustainable processes.

© 2021 Institute of Food Technologists®.

DOI: 10.1111/1541-4337.12878
PMID: 34919328 [Indexed for MEDLINE]"
641,"Alamprese C., Pompei C., Scaramuzzi F.",2005,Characterization and antioxidant activity of nocino liqueur,ALAMPRESE 2005,Food Chemistry,90,4,495-502,2015-04-13 21:45:27 UTC,2015-04-13 21:45:27 UTC      ,
418,"Alasalvar C., Grigor J.M., Zhang D., Quantick P.C., Shahidi F.",2001,"Comparison of volatiles, phenolics, sugars, antioxidant vitamins, and sensory quality of different colored carrot varieties",ALASALVAR 2001,Journal of Agricultural and Food Chemistry,49,3,1410-1416,2006-11-07 09:41:34 UTC,2015-04-14 04:25:37 UTC      ,"1. J Agric Food Chem. 2001 Mar;49(3):1410-6. doi: 10.1021/jf000595h.

Comparison of volatiles, phenolics, sugars, antioxidant vitamins, and sensory 
quality of different colored carrot varieties.

Alasalvar C(1), Grigor JM, Zhang D, Quantick PC, Shahidi F.

Author information:
(1)Food Research Center, University of Lincolnshire and Humberside, Brayford 
Pool, Lincoln LN6 7TS, United Kingdom. calasalvar@lincoln.ac.uk

Four different colored carrots, orange, purple with orange core, yellow, and 
white, were examined for their content of phenolics, antioxidant vitamins, and 
sugars as well as their volatiles and sensory responses. A total of 35 volatiles 
were identified in all carrots, 27 positively. White carrot contained the 
highest content of volatiles, followed by orange, purple, and yellow. In total, 
11, 16, 10, and 9 phenolic compounds were determined for the first time in 
orange, purple, yellow, and white carrots, respectively. Of these, chlorogenic 
acid was the most predominant phenolic compound in all carrot varieties. 
Differences (p < 0.05) in relative sweetness, the contents of vitamin C and 
alpha- and beta-carotenes, and certain flavor characteristics were observed 
among the colored carrot varieties examined. Purple carrots contained 2.2 and 
2.3 times more alpha- and beta-carotenes (trace in yellow; not detected in 
white) than orange carrots, respectively. Purple carrot may be used in place of 
other carrot varieties to take advantage of its nutraceutical components.

DOI: 10.1021/jf000595h
PMID: 11312873 [Indexed for MEDLINE]"
1197,"Alasalvar C., Pelvan E.",2010,Effects of Roasting on Taste-Active Compounds of TurkisH Hazelnut Varieties (Corylus avellana L.),ALASALVAR 2010,Journal of Agricultural and Food Chemistry,58,,8674-8679,2015-04-13 21:45:30 UTC,2015-04-14 04:25:37 UTC      ,"1. J Agric Food Chem. 2010 Aug 11;58(15):8674-9. doi: 10.1021/jf101039f.

Effects of roasting on taste-active compounds of Turkish hazelnut varieties ( 
Corylus avellana L.).

Alasalvar C(1), Pelvan E, Amarowicz R.

Author information:
(1)TUBITAK Marmara Research Center, Food Institute, P.O. Box 21, 41470 
Gebze-Kocaeli, Turkey. cesarettin.alasalvar@mam.gov.tr

The effect of roasting on taste-active components of 18 native hazelnut 
varieties, grown in the Giresun province of Turkey, was assessed. Samples were 
examined for their sugars, organic acids, condensed tannins, and free phenolic 
acids. Six sugars (fructose, glucose, sucrose, myo-inositol, raffinose, and 
stachyose), seven organic acids (oxalic, maleic, citric, malic, lactic, 
succinic, and acetic), and one phenolic acid (gallic acid) were positively 
identified in natural and roasted hazelnut varieties; among these, sucrose, 
malic acid, and gallic acid predominated, respectively. Total sugars among 
hazelnut varieties ranged from 1.99 to 4.94 g/100 g, organic acids from 0.96 to 
2.72 g/100 g, condensed tannins from 3.99 to 40.56 mg of catechin equivalents/g, 
and gallic acid from 0.159 to 0.871 mg/100 g. Differences existed in the sugar 
and organic acid contents between natural and roasted hazelnut varieties, but 
they did not follow any particular trend. Significant losses (p < 0.05) in 
condensed tannins ( approximately 97.3%) and gallic acid ( approximately 66.7%) 
were noted when the hazelnuts were roasted. The present work suggests that 
roasting resulted in significant loss in condensed tannins and gallic acid due 
to the removal of the brown skin. The effect of roasting on sugars and organic 
acids was not noteworthy.

DOI: 10.1021/jf101039f
PMID: 20681657 [Indexed for MEDLINE]"
1217,"Alighourchi H., Barzegar M., Abbasi S.",2008,Anthocyanins characterization of 15 Iranian pomegranate (Punica granatum L.) varieties and their variation after cold storage and pasteurization,ALIGHOURCHI 2008,European Food Research and Technology,227,3,881-887,2012-12-01 22:21:08 UTC,2015-04-13 21:45:30 UTC      ,
1218,"Alonso R., Aguirre A., Marzo F.",2000,Effects of extrusion and traditional processing methods on antinutrients and in vitro digestibility of protein and starch in faba and kidney beans,ALONSO 2000,Food Chemistry,68,2,159-165,2012-12-01 22:21:08 UTC,2015-04-13 21:45:30 UTC      ,"1. Food Sci Technol Int. 2023 Apr;29(3):243-254. doi: 10.1177/10820132211069260. 
Epub 2021 Dec 29.

Effect of different extrusion methods on physicochemical properties and 
qualities of noodles based on rice flour.

Seetapan N(1), Leelawat B(2), Limparyoon N(1), Yooberg R(1).

Author information:
(1)National Metal and Materials Technology Center, Pathumthani, Thailand.
(2)Department of Food Science and Technology, 546360Faculty of Science and 
Technology, Thammasat University (Rangsit Campus), Pathumthani, Thailand.

Rice noodles have been manufactured in the food industry using different 
extrusion methods, such as traditional and modern extrusions, which affect the 
noodle structure and qualities. Therefore, the effects of the extrusion process 
on qualities of rice noodles using the same blend of rice flour and crosslinked 
starch were evaluated. In this study, a capillary rheometer was used as an 
alternative approach to simulate the traditional extrusion method in which the 
noodles are obtained by continuously pressing the pregelatinized noodle dough 
through a die. For modern extrusion, a twin-screw extruder was employed to 
obtain the noodles in a one-step process. The optimal range of moisture content 
used in the formulation was studied. Upon cooking, the noodles showed a decrease 
in cooking time and cooking loss with increasing moisture content in the 
formulation. All cooked noodles showed comparable tensile strength, but those 
extruded by a twin-screw extruder had substantially greater elongation. Scanning 
electron micrographs revealed that the noodles prepared using the extruder had a 
denser starch matrix, while those obtained from a capillary rheometer showed the 
aggregation of starch fragments relevant to the existence of starch 
gelatinization endotherm from differential scanning calorimetry. This indicated 
that the extrusion process using the twin-screw extruder provided a more uniform 
starch transformation, i.e., more starch granule disruption and gelatinization, 
thus giving the noodles a more coherent structure and better extensibility after 
cooking. The obtained results suggested that different thermomechanical 
processes used in the noodle industry gave the extruded rice noodles different 
qualities respective to their different microstructures.

DOI: 10.1177/10820132211069260
PMID: 34964378 [Indexed for MEDLINE]"
309,"Alonso A.M., Castro R., Rodriguez M.C., Guillen D.A., Barroso C.G.",2004,Study of the antioxidant power of brandies and vinegars derived from Sherry wines and correlation with their content in polyphenols,ALONSO 2004,Food Research International,37,7,715-721,2005-06-10 09:36:30 UTC,2015-04-13 21:45:24 UTC      ,
527,"Alonso Garcia A., Cancho Grande B., Simal Gandara J.",2004,Development of a rapid method based on solid-phase extraction and liquid chromatography with ultraviolet absorbance detection for the determination of polyphenols in alcohol-free beers,ALONSO GARCIA 2004_02,Journal of Chromatography A,1054,,175-180,2015-04-13 21:45:26 UTC,2015-04-14 04:25:40 UTC      ,"1. J Chromatogr A. 2004 Oct 29;1054(1-2):175-80. doi:
10.1016/j.chroma.2004.07.092.

Development of a rapid method based on solid-phase extraction and liquid 
chromatography with ultraviolet absorbance detection for the determination of 
polyphenols in alcohol-free beers.

García AA(1), Grande BC, Gándara JS.

Author information:
(1)Nutrition and Bromatology Group, Analytical and Food Chemistry Department, 
Faculty of Food Science and Technology, University of Vigo, Ourense Campus, 
32004 Ourense, Spain.

An analytical method based on solid-phase extraction (SPE) and followed by 
liquid chromatographic separation and ultraviolet detection (HPLC-UV) is 
proposed for the determination of 10 phenolic compounds which participate on 
beer stability and sensory properties in alcohol-free beers. Acetonitrile was 
found to be the most appropriate solvent for the elution of polyphenolic 
compounds adsorbed on C18 cartridges. The performance of the method was assessed 
by the evaluation of parameters such as absolute recovery (generally higher than 
60%), repeatability (lower than 10%), linearity (r2 higher than 0.993) and 
limits of quantitation (ranging from 1 to 37 microg/L); no matrix effects were 
observed. The polyphenol content of different Spanish alcohol-free beers is 
presented. Five phenolic compounds such as protocatechuic, p-coumaric, ferulic, 
caffeic acids, and (+)-catechin were identified at levels lower than 10 mg/L.

DOI: 10.1016/j.chroma.2004.07.092
PMID: 15553142 [Indexed for MEDLINE]"
109,"Alonso-Salces R.M., Korta E., Barranco A., Berrueta L.A., Gallo B., Vicente F.",2001,Determination of polyphenolic profiles of Basque cider apple varieties using accelerated solvent extraction,ALONSO-SALCES 2001,Journal of Agricultural and Food Chemistry,49,8,3761-7,2003-12-05 10:41:49 UTC,2015-04-14 04:25:40 UTC      ,"1. J Agric Food Chem. 2001 Aug;49(8):3761-7. doi: 10.1021/jf010021s.

Determination of polyphenolic profiles of Basque cider apple varieties using 
accelerated solvent extraction.

Alonso-Salces RM(1), Korta E, Barranco A, Berrueta LA, Gallo B, Vicente F.

Author information:
(1)Department of Analytical Chemistry, Faculty of Sciences, Universidad del País 
Vasco/ Euskal Herriko Unibertsitatea, P.O. Box 644, E-48080 Bilbao, Spain.

Polyphenols in the peel and pulp of 15 Basque cider apple varieties were 
determined by accelerated solvent extraction followed by reversed phase 
high-performance liquid chromatography with diode array detection. It was 
observed that the polyphenolic composition in apple peel depended on varieties, 
whereas the main classes of phenolic compounds in apple pulp were flavan-3-ols 
and hydroxycinnamic acids in all cases, representing both together between 86 
and 95% of total polyphenols assayed.

DOI: 10.1021/jf010021s
PMID: 11513662 [Indexed for MEDLINE]"
333,"Alonso-Salces R.M., Barranco A., Abad B., Berrueta L.A., Gallo B., Vicente F.",2004,Polyphenolic profiles of Basque cider apple cultivars and their technological properties,ALONSO-SALCES 2004_01,Journal of Agricultural and Food Chemistry,52,10,2938-2952,2015-04-13 21:45:25 UTC,2015-04-14 04:25:40 UTC      ,"1. J Agric Food Chem. 2004 May 19;52(10):2938-52. doi: 10.1021/jf035416l.

Polyphenolic profiles of Basque cider apple cultivars and their technological 
properties.

Alonso-Salces RM(1), Barranco A, Abad B, Berrueta LA, Gallo B, Vicente F.

Author information:
(1)Departamento de Química Analítica, Facultad de Ciencias, Universidad del País 
Vasco/Euskal Herriko Unibertsitatea, P.O. Box 644, E-48080 Bilbao, Spain.

The polyphenolic compositions of 31 Basque cider apple cultivars were determined 
in pulp, peel, and juice by high-performance liquid chromatography with diode 
array detection analysis of crude extracts and after thiolysis. Total 
polyphenols are distributed in a wide concentration range depending on the 
cultivar. Procyanidins are the class of polyphenols that present major 
concentrations in apple. Their average degrees of polymerization range from 4 to 
8 depending on the cultivar. Apple cultivars were technologically classified 
into bitter and nonbitter categories using different classification systems 
obtained by applying several pattern recognition techniques, such as principal 
component analysis, K-nearest neighbors, soft independent modeling of class 
analogy, partial least-squares, and multilayer feed-forward-artificial neural 
networks, to apple pulp, peel, or juice data (individual polyphenol 
concentrations, total procyanidin content, and the average degree of 
polymerization of procyanidins). Bitter apple cultivars present higher contents 
of flavan-3-ols and/or dihydrochalcones than nonbitter cultivars. Detailed 
knowledge of the polyphenolic profile of each apple cultivar affords information 
about their susceptibility to oxidation, their sensory properties (bitterness, 
astringency), and their possible influence on the characteristics and quality of 
the final product (juice, cider) when apples are processed.

DOI: 10.1021/jf035416l
PMID: 15137839 [Indexed for MEDLINE]"
323,"Alonso-Salces R.M., Herrero C., Barranco A., Berrueta L.A., Gallo B., Vicente F.",2005,Classification of apple fruits according to their maturity state by the pattern recognition analysis of their polyphenolic compositions,ALONSO-SALCES 2005,Food Chemistry,93,1,113-123,2005-12-10 16:04:32 UTC,2015-04-13 21:45:25 UTC      ,
841,"Alper N., Bahceci K.S., Acar J.",2005,Influence of processing and pasteurization on color values and total phenolic compounds of pomegranate juice,ALPER 2005,Journal of Food Processing and Preservation,29,05-Jun,357-368,2015-04-13 21:45:28 UTC,2015-04-13 21:45:28 UTC      ,"1. Food Chem. 2013 Dec 1;141(3):2122-9. doi: 10.1016/j.foodchem.2013.04.118. Epub
 2013 May 9.

Changes on indigenous microbiota, colour, bioactive compounds and antioxidant 
activity of pasteurised pomegranate juice.

Mena P(1), Vegara S, Martí N, García-Viguera C, Saura D, Valero M.

Author information:
(1)Departamento de Ciencia y Tecnología de Alimentos, CEBAS-CSIC, P.O. Box 164, 
E-30100, Espinardo, Murcia, Spain.

Juices prepared from arils of 'Mollar' pomegranates were analysed for naturally 
occurring microorganisms, CIE Lab colour parameters, total phenols, anthocyanins 
and punicalagins, ellagic acid content and antioxidant capacity before and after 
low-, mild- and high-temperature pasteurisations (LTPs, MTPs and HTPs): 65, 80 
and 90 °C for 30 or 60s. Mean aerobic plate count (APC), yeast and mold count 
(YMC), and lactic acid bacteria (LAB) for fresh juices were 5.7, 5.36 and 4.0 
log CFU/mL, respectively. MTPs and HTPs were sufficiently effective to decrease 
APCs to nil or negligible levels. An increase in CIE a values and decrease in 
CIE b values were the characteristic colour changes in heat-treated juices. The 
effect of pasteurisations showed that total phenols, punicalagins and ellagic 
acid were not much affected by thermal processing. Total anthocyanin content and 
antioxidant capacity were substantially and significantly influenced by the heat 
treatment applied. A linear relationship was observed between Trolox equivalent 
antioxidant capacity (TEAC) values and total anthocyanins, suggesting that they 
contributed strongly to the antioxidant capacity of pomegranate juice.

Copyright © 2013 Elsevier Ltd. All rights reserved.

DOI: 10.1016/j.foodchem.2013.04.118
PMID: 23870937 [Indexed for MEDLINE]"
82,"Amakura Y, Umino Y, Tsuji S, Tonogai Y",2000,Influence of jam processing on the radical scavenging activity and phenolic content in berries,AMAKURA 2000,Journal of Agricultural and Food Chemistry,48,12,6292-6297,2003-12-05 10:41:49 UTC,2015-04-14 04:25:42 UTC      ,"1. J Agric Food Chem. 2000 Dec;48(12):6292-7. doi: 10.1021/jf000849z.

Influence of jam processing on the radical scavenging activity and phenolic 
content in berries.

Amakura Y(1), Umino Y, Tsuji S, Tonogai Y.

Author information:
(1)National Institute of Health Sciences, Osaka Branch, 1-1-43, Hoenzaka, 
Chuo-ku, Osaka 540-0006, Japan. amkura@nihs.gov.jp

Six selected phenolic aglycons (caffeic and ellagic acids, kaempferol, 
quercetin, myricetin, and morin) in nine types of berries, and their changes as 
influenced by jam processing, have been evaluated using optimized HPLC with 
diode-array detection. The berry samples, fresh and after jam processing, were 
analyzed, and the total amounts of selected phenolics as aglycons were 
identified and determined by acid hydrolysis. Their contents in fresh and jam 
samples did not indicate appreciable changes; therefore, the influence of jam 
processing on these selected phenolics in berries was suggested to be small, and 
was mostly present in berries as several conjugated forms that were 
glycosylated, esterified, etc., in the samples. The total phenolic content of 
each sample was also determined by the Folin-Ciocalteu method. The three samples 
of each berry, namely fresh, jam, and acid hydrolysate of the berry, had similar 
total phenolic contents. On the other hand, the scavenging effect on the 
1,1-diphenyl-2-picrylhydrazyl (DPPH) radical was measured, and acid hydrolysates 
showed stronger activity than that of the fresh and jam-processed samples for 
all of the berry types.

DOI: 10.1021/jf000849z
PMID: 11312801 [Indexed for MEDLINE]"
